Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0x82640dd98eff615256486650459f46c12c52cba2d867b81b3e1bbd990c7a3a6a,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x6b92cead2602decf90877945845c80d76f90b850,Airdrop,Airdrop,-110.29325340043292,-2571.46,ENS,1,Direct
0xd77e2549ea549334f6ac65c51305221a5aea6cdcb8fc3f75e62286d89070595d,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x834950205f3d22b3fd05865f8e651cb91f88ba4d,Airdrop,Airdrop,-72.91843947583965,-1700.08,ENS,1,Direct
0xf2f4ff4cdd329c20676a6a3894bab75ae50b70ecd279843f5a65ad513010aeb1,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x929c2c1cb276de8ee42861403d1723a203d2f62c,Airdrop,Airdrop,-230.6517945597841,-5377.59,ENS,1,Direct
0x1084360ddd309a366c90fc037a457945dc01edffcf922462789c7a10e8315d3e,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x420fb774db7fda8b0a3342dc44348a5f84b1952f,Airdrop,Airdrop,-145.03000735294043,-3381.34,ENS,1,Direct
0xb0391bd5ae3add1d94c76d52e2a0bdacd51d7eb8768e4f2e4d2dce7cde491ce5,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xafda99981f283203c7c6cac4fdb94fc528fc6078,Airdrop,Airdrop,-218.38072868440867,-5091.49,ENS,1,Direct
0x399ca1003bad7da8b410ce5ac24859d41a10d823adca5ccb617713ed8422fcb8,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xae4511656921be4deae18afb05423a55ba3621a1,Airdrop,Airdrop,-189.5479950201088,-4419.26,ENS,1,Direct
0xa7947b51cf7e96b0726faabef8bc23c1370460bf2661d6989ee0451a2605b06b,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xb039cef003d98a27901538892c5641fc0f09db69,Airdrop,Airdrop,-36.21631395403429,-844.37,ENS,1,Direct
0xd08a49114e4b8cb16da57f4fc370a521c749d9fa79cb30e55dcf81942e52d5b8,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x02d6824e540664f95b657c0c9c12f8bbe466ab6c,Airdrop,Airdrop,-84.2470718508062,-1964.2,ENS,1,Direct
0x99c93e291bd34015120c67a34657e8f023304cb10b8cff5c35e040d5ffc3fedf,2022-01-18,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x7c9f67ff2d17cda1eb653eb0e300968d9d9437b3,Airdrop,Airdrop,-36.51962135226111,-851.45,ENS,1,Direct
0x40647763ed24a751e1dc8507d7d0377a5687291e80591c8a55b907c106f369e9,2022-01-19,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x3bf55bfb85f4513f93b7021e6c9ccc0b24dd5d1e,Airdrop,Airdrop,-196.6915325417598,-4357.43,ENS,1,Direct
0x6c07717793951610a7113b272b2a32e201dcc577f7a39234e97e85055781093a,2022-01-19,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xe2effffe7fb7015862cbb1958a30967e48030cff,Airdrop,Airdrop,-90.87738991694077,-2013.26,ENS,1,Direct
0x8ed51e789bae05224742c8f89af2036f3efb92fb9ba6bc16bd68897bc5a171c8,2022-01-19,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x2fcd38f4e352687c1b1ff86c74a88987b62af183,Airdrop,Airdrop,-77.83903840103717,-1724.42,ENS,1,Direct
0xb336ec0a6b792638b43b1cd7d94793e3f8a7e52c022e55dba73f8e75c28aa1ee,2022-01-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xb5ac7a9c8184a1ac85e75fe01c2953ae7d460955,Airdrop,Airdrop,-191.69774718134747,-4055.75,ENS,1,Direct
0xfee5e37defc50e493ab4365d4622d7cf8fe6d5c48f18f006ef32df613dc434fe,2022-01-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x1b5a1d9836f4256c3849e0a31fe1ca59aa006049,Airdrop,Airdrop,-46.47368627752275,-983.24,ENS,1,Direct
