Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru,Quarter
Providers,2024-12-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,,2024Q4
Community WG,2024-12-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,,2024Q4
Interquarter,2024-12-31,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,9856035.596630149,93782533.47999999,ENS,1,Direct,2024Q4
Interquarter,2024-12-31,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,6970.73213398693,27179803.731212854,ETH,1,Direct,2024Q4
Interquarter,2024-12-31,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,2900640.8629640006,2900640.8629640006,USDC,1,Direct,2024Q4
0x24596e8554d74f1ea08a1676e3e6de78a899f4726d0c65d39a4aefe357d268da,2024-10-01,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,ENS Labs,319500.70284,319500.70284,USDC,1,Direct,2024Q4
0x70404c5d96d8f5414774d806284ae7760dea18be716a93796e2be8f06ded3eaa,2024-10-04,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,ENS Labs,1218669.76,1218669.76,USDC,1,Direct,2024Q4
Interquarter,2024-12-31,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,26936.0,506241.68,ENS,1,Direct,2024Q4
Interquarter,2024-12-31,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,91.35064342202531,300673.62033360725,ETH,1,Direct,2024Q4
Interquarter,2024-12-31,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,56310.483076999895,56310.483076999895,USDC,1,Direct,2024Q4
0x6f5b3d6fd14f54be1973af424024d54758ee3c7ddb0e1a8185b26c02476176fd,2024-10-04,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xbba294d303555032c6bd1021c639654b95e77fa8,3DNS,Eco. Grants,93750.0,93750.0,USDC,1,Direct,2024Q4
0x6f5b3d6fd14f54be1973af424024d54758ee3c7ddb0e1a8185b26c02476176fd,2024-10-04,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xbba294d303555032c6bd1021c639654b95e77fa8,3DNS,Eco. Grants,25000.0,25000.0,USDC,1,Direct,2024Q4
0xab869490b775a12d803aea2c3a171d492aae8002fa72f68e9c306d0dd806e821,2024-10-24,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xe4b23bd52ccb8596e7354f4ae79647095140502b,Pugson,Eco. Grants,10000.0,10000.0,USDC,1,Direct,2024Q4
0xab869490b775a12d803aea2c3a171d492aae8002fa72f68e9c306d0dd806e821,2024-10-24,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xc9c022fcfebe730710ae93ca9247c5ec9d9236d0,frolic.eth,Eco. Grants,15000.0,15000.0,USDC,1,Direct,2024Q4
